,Datetime,MW,Utility,Year,Month,Day,Day_of_Week,Weekend,Temp(f)
31,2015-12-30 22:00:00,12281.0,COMED,2015,12,30,2,0,30.99
32,2015-12-31 00:00:00,11168.0,COMED,2015,12,31,3,0,30.2
33,2015-12-29 03:00:00,9309.0,COMED,2015,12,29,1,0,37.99
34,2015-12-29 04:00:00,9168.0,COMED,2015,12,29,1,0,41.0
35,2015-12-29 05:00:00,9174.0,COMED,2015,12,29,1,0,42.8
36,2015-12-29 06:00:00,9393.0,COMED,2015,12,29,1,0,42.8
37,2015-12-29 07:00:00,10002.0,COMED,2015,12,29,1,0,39.2
38,2015-12-29 09:00:00,11338.0,COMED,2015,12,29,1,0,39.2
39,2015-12-29 10:00:00,11519.0,COMED,2015,12,29,1,0,37.4
40,2015-12-29 11:00:00,11691.0,COMED,2015,12,29,1,0,37.4
41,2015-12-29 12:00:00,11834.0,COMED,2015,12,29,1,0,37.4
42,2015-12-29 13:00:00,11843.0,COMED,2015,12,29,1,0,35.6
43,2015-12-29 14:00:00,11851.0,COMED,2015,12,29,1,0,35.6
44,2015-12-29 15:00:00,11873.0,COMED,2015,12,29,1,0,36.0
45,2015-12-29 16:00:00,11847.0,COMED,2015,12,29,1,0,35.01
46,2015-12-29 18:00:00,12520.0,COMED,2015,12,29,1,0,35.01
47,2015-12-29 20:00:00,12707.0,COMED,2015,12,29,1,0,34.0
48,2015-12-29 22:00:00,12204.0,COMED,2015,12,29,1,0,34.0
49,2015-12-30 00:00:00,11045.0,COMED,2015,12,30,2,0,33.01
50,2015-12-28 02:00:00,9346.0,COMED,2015,12,28,0,0,38.1
51,2015-12-28 04:00:00,9004.0,COMED,2015,12,28,0,0,37.4
52,2015-12-28 05:00:00,9041.0,COMED,2015,12,28,0,0,37.4
53,2015-12-28 07:00:00,10054.0,COMED,2015,12,28,0,0,37.4
54,2015-12-28 08:00:00,11018.0,COMED,2015,12,28,0,0,37.4
55,2015-12-28 09:00:00,11720.0,COMED,2015,12,28,0,0,35.6
56,2015-12-28 10:00:00,12063.0,COMED,2015,12,28,0,0,35.6
57,2015-12-28 11:00:00,12280.0,COMED,2015,12,28,0,0,35.6
58,2015-12-28 12:00:00,12568.0,COMED,2015,12,28,0,0,33.8
59,2015-12-28 13:00:00,12678.0,COMED,2015,12,28,0,0,33.8
60,2015-12-28 15:00:00,12727.0,COMED,2015,12,28,0,0,33.8
61,2015-12-28 16:00:00,12651.0,COMED,2015,12,28,0,0,33.8
62,2015-12-28 18:00:00,13195.0,COMED,2015,12,28,0,0,34.0
63,2015-12-28 19:00:00,13398.0,COMED,2015,12,28,0,0,37.0
64,2015-12-28 21:00:00,12738.0,COMED,2015,12,28,0,0,35.6
65,2015-12-28 22:00:00,12361.0,COMED,2015,12,28,0,0,37.0
66,2015-12-29 00:00:00,10920.0,COMED,2015,12,29,1,0,37.4
67,2015-12-27 03:00:00,8674.0,COMED,2015,12,27,6,1,46.4
68,2015-12-27 04:00:00,8447.0,COMED,2015,12,27,6,1,46.4
69,2015-12-27 05:00:00,8403.0,COMED,2015,12,27,6,1,46.4
70,2015-12-27 06:00:00,8399.0,COMED,2015,12,27,6,1,44.6
71,2015-12-27 07:00:00,8542.0,COMED,2015,12,27,6,1,44.6
72,2015-12-27 08:00:00,8810.0,COMED,2015,12,27,6,1,42.8
73,2015-12-27 09:00:00,9017.0,COMED,2015,12,27,6,1,42.8
74,2015-12-27 10:00:00,9219.0,COMED,2015,12,27,6,1,41.0
75,2015-12-27 11:00:00,9471.0,COMED,2015,12,27,6,1,41.0
76,2015-12-27 12:00:00,9632.0,COMED,2015,12,27,6,1,41.0
77,2015-12-27 13:00:00,9710.0,COMED,2015,12,27,6,1,41.0
78,2015-12-27 15:00:00,9786.0,COMED,2015,12,27,6,1,41.0
79,2015-12-27 16:00:00,9848.0,COMED,2015,12,27,6,1,41.0
80,2015-12-27 17:00:00,10035.0,COMED,2015,12,27,6,1,42.8
81,2015-12-27 18:00:00,10824.0,COMED,2015,12,27,6,1,41.0
82,2015-12-27 19:00:00,11169.0,COMED,2015,12,27,6,1,41.0
83,2015-12-27 20:00:00,11384.0,COMED,2015,12,27,6,1,41.0
84,2015-12-27 21:00:00,11271.0,COMED,2015,12,27,6,1,39.2
85,2015-12-27 22:00:00,11111.0,COMED,2015,12,27,6,1,39.2
86,2015-12-28 00:00:00,10315.0,COMED,2015,12,28,0,0,39.2
87,2015-12-26 03:00:00,8344.0,COMED,2015,12,26,5,1,37.4
88,2015-12-26 04:00:00,8170.0,COMED,2015,12,26,5,1,39.2
89,2015-12-26 05:00:00,8105.0,COMED,2015,12,26,5,1,41.0
90,2015-12-26 06:00:00,8229.0,COMED,2015,12,26,5,1,41.0
91,2015-12-26 07:00:00,8474.0,COMED,2015,12,26,5,1,41.0
92,2015-12-26 08:00:00,8871.0,COMED,2015,12,26,5,1,41.0
93,2015-12-26 09:00:00,9195.0,COMED,2015,12,26,5,1,41.0
94,2015-12-26 10:00:00,9454.0,COMED,2015,12,26,5,1,41.0
95,2015-12-26 11:00:00,9785.0,COMED,2015,12,26,5,1,41.0
96,2015-12-26 12:00:00,10112.0,COMED,2015,12,26,5,1,41.0
97,2015-12-26 13:00:00,10214.0,COMED,2015,12,26,5,1,42.8
98,2015-12-26 14:00:00,10099.0,COMED,2015,12,26,5,1,42.8
99,2015-12-26 15:00:00,9943.0,COMED,2015,12,26,5,1,42.8
100,2015-12-26 16:00:00,9923.0,COMED,2015,12,26,5,1,43.0
101,2015-12-26 17:00:00,10039.0,COMED,2015,12,26,5,1,44.6
102,2015-12-26 19:00:00,10879.0,COMED,2015,12,26,5,1,46.4
103,2015-12-26 21:00:00,10770.0,COMED,2015,12,26,5,1,46.4
104,2015-12-26 22:00:00,10602.0,COMED,2015,12,26,5,1,46.4
105,2015-12-27 00:00:00,9902.0,COMED,2015,12,27,6,1,46.0
106,2015-12-25 01:00:00,9099.0,COMED,2015,12,25,4,0,42.8
107,2015-12-25 02:00:00,8618.0,COMED,2015,12,25,4,0,44.6
108,2015-12-25 03:00:00,8322.0,COMED,2015,12,25,4,0,44.6
109,2015-12-25 05:00:00,8036.0,COMED,2015,12,25,4,0,42.8
110,2015-12-25 06:00:00,8106.0,COMED,2015,12,25,4,0,44.6
111,2015-12-25 07:00:00,8323.0,COMED,2015,12,25,4,0,44.6
112,2015-12-25 08:00:00,8622.0,COMED,2015,12,25,4,0,44.6
113,2015-12-25 09:00:00,8685.0,COMED,2015,12,25,4,0,42.8
114,2015-12-25 10:00:00,8698.0,COMED,2015,12,25,4,0,44.01
115,2015-12-25 11:00:00,8770.0,COMED,2015,12,25,4,0,39.0
116,2015-12-25 12:00:00,8818.0,COMED,2015,12,25,4,0,39.2
117,2015-12-25 14:00:00,8776.0,COMED,2015,12,25,4,0,37.99
118,2015-12-25 15:00:00,8716.0,COMED,2015,12,25,4,0,44.01
119,2015-12-25 16:00:00,8689.0,COMED,2015,12,25,4,0,44.6
120,2015-12-25 18:00:00,9554.0,COMED,2015,12,25,4,0,45.3
121,2015-12-25 19:00:00,10062.0,COMED,2015,12,25,4,0,46.4
122,2015-12-25 21:00:00,10017.0,COMED,2015,12,25,4,0,46.4
123,2015-12-25 22:00:00,9980.0,COMED,2015,12,25,4,0,41.0
124,2015-12-25 23:00:00,9858.0,COMED,2015,12,25,4,0,39.2
125,2015-12-26 00:00:00,9521.0,COMED,2015,12,26,5,1,39.2
126,2015-12-24 02:00:00,9032.0,COMED,2015,12,24,3,0,57.99
127,2015-12-24 04:00:00,8510.0,COMED,2015,12,24,3,0,59.0
128,2015-12-24 06:00:00,8548.0,COMED,2015,12,24,3,0,46.99
129,2015-12-24 08:00:00,9491.0,COMED,2015,12,24,3,0,42.8
130,2015-12-24 10:00:00,9859.0,COMED,2015,12,24,3,0,41.0
131,2015-12-24 12:00:00,10025.0,COMED,2015,12,24,3,0,37.4
132,2015-12-24 14:00:00,9956.0,COMED,2015,12,24,3,0,35.6
133,2015-12-24 16:00:00,9961.0,COMED,2015,12,24,3,0,41.0
134,2015-12-24 18:00:00,10718.0,COMED,2015,12,24,3,0,42.8
135,2015-12-24 19:00:00,10992.0,COMED,2015,12,24,3,0,42.8
136,2015-12-24 21:00:00,10325.0,COMED,2015,12,24,3,0,42.8
137,2015-12-24 22:00:00,10133.0,COMED,2015,12,24,3,0,42.8
138,2015-12-23 02:00:00,9550.0,COMED,2015,12,23,2,0,39.99
139,2015-12-23 04:00:00,8853.0,COMED,2015,12,23,2,0,42.01
140,2015-12-23 06:00:00,8943.0,COMED,2015,12,23,2,0,44.6
141,2015-12-23 08:00:00,10320.0,COMED,2015,12,23,2,0,46.4
142,2015-12-23 10:00:00,11180.0,COMED,2015,12,23,2,0,48.2
143,2015-12-23 12:00:00,11726.0,COMED,2015,12,23,2,0,51.01
144,2015-12-23 14:00:00,11537.0,COMED,2015,12,23,2,0,53.6
145,2015-12-23 16:00:00,11172.0,COMED,2015,12,23,2,0,57.2
146,2015-12-23 18:00:00,11621.0,COMED,2015,12,23,2,0,62.6
147,2015-12-23 20:00:00,11902.0,COMED,2015,12,23,2,0,61.0
148,2015-12-23 22:00:00,11426.0,COMED,2015,12,23,2,0,59.0
149,2015-12-24 00:00:00,10344.0,COMED,2015,12,24,3,0,57.99
150,2015-12-22 02:00:00,9275.0,COMED,2015,12,22,1,0,51.8
151,2015-12-22 04:00:00,8762.0,COMED,2015,12,22,1,0,48.2
152,2015-12-22 05:00:00,8734.0,COMED,2015,12,22,1,0,46.4
153,2015-12-22 07:00:00,9658.0,COMED,2015,12,22,1,0,46.0
154,2015-12-22 10:00:00,11514.0,COMED,2015,12,22,1,0,44.6
155,2015-12-22 12:00:00,11789.0,COMED,2015,12,22,1,0,43.0
156,2015-12-22 14:00:00,11845.0,COMED,2015,12,22,1,0,41.0
157,2015-12-22 16:00:00,11831.0,COMED,2015,12,22,1,0,41.0
158,2015-12-22 18:00:00,12533.0,COMED,2015,12,22,1,0,42.01
159,2015-12-22 20:00:00,12732.0,COMED,2015,12,22,1,0,39.2
160,2015-12-22 22:00:00,12273.0,COMED,2015,12,22,1,0,39.2
161,2015-12-23 00:00:00,11043.0,COMED,2015,12,23,2,0,39.2
162,2015-12-21 02:00:00,9285.0,COMED,2015,12,21,0,0,48.2
163,2015-12-21 04:00:00,8979.0,COMED,2015,12,21,0,0,48.2
164,2015-12-21 05:00:00,8984.0,COMED,2015,12,21,0,0,48.2
165,2015-12-21 06:00:00,9246.0,COMED,2015,12,21,0,0,46.4
166,2015-12-21 08:00:00,10866.0,COMED,2015,12,21,0,0,42.8
167,2015-12-21 11:00:00,11908.0,COMED,2015,12,21,0,0,44.6
168,2015-12-21 13:00:00,11939.0,COMED,2015,12,21,0,0,44.6
169,2015-12-21 15:00:00,11709.0,COMED,2015,12,21,0,0,48.2
170,2015-12-21 17:00:00,11690.0,COMED,2015,12,21,0,0,50.0
171,2015-12-21 18:00:00,12227.0,COMED,2015,12,21,0,0,54.0
172,2015-12-21 20:00:00,12340.0,COMED,2015,12,21,0,0,54.0
173,2015-12-21 22:00:00,11878.0,COMED,2015,12,21,0,0,55.4
174,2015-12-22 00:00:00,10651.0,COMED,2015,12,22,1,0,55.4
175,2015-12-20 01:00:00,10631.0,COMED,2015,12,20,6,1,28.4
176,2015-12-20 03:00:00,9748.0,COMED,2015,12,20,6,1,26.6
177,2015-12-20 05:00:00,9426.0,COMED,2015,12,20,6,1,28.4
178,2015-12-20 06:00:00,9459.0,COMED,2015,12,20,6,1,28.4
179,2015-12-20 07:00:00,9523.0,COMED,2015,12,20,6,1,30.2
180,2015-12-20 08:00:00,9814.0,COMED,2015,12,20,6,1,32.0
181,2015-12-20 10:00:00,9995.0,COMED,2015,12,20,6,1,33.8
182,2015-12-20 11:00:00,10094.0,COMED,2015,12,20,6,1,33.8
183,2015-12-20 12:00:00,10017.0,COMED,2015,12,20,6,1,35.6
184,2015-12-20 13:00:00,9951.0,COMED,2015,12,20,6,1,35.6
185,2015-12-20 15:00:00,9779.0,COMED,2015,12,20,6,1,39.2
186,2015-12-20 16:00:00,9779.0,COMED,2015,12,20,6,1,46.99
187,2015-12-20 17:00:00,9986.0,COMED,2015,12,20,6,1,48.0
188,2015-12-20 18:00:00,10911.0,COMED,2015,12,20,6,1,50.0
189,2015-12-20 20:00:00,11463.0,COMED,2015,12,20,6,1,51.8
190,2015-12-20 22:00:00,11236.0,COMED,2015,12,20,6,1,50.0
191,2015-12-21 00:00:00,10300.0,COMED,2015,12,21,0,0,48.2
192,2015-12-19 01:00:00,11050.0,COMED,2015,12,19,5,1,33.8
193,2015-12-19 03:00:00,10244.0,COMED,2015,12,19,5,1,32.0
194,2015-12-19 05:00:00,9998.0,COMED,2015,12,19,5,1,28.4
195,2015-12-19 06:00:00,10091.0,COMED,2015,12,19,5,1,28.0
196,2015-12-19 07:00:00,10457.0,COMED,2015,12,19,5,1,24.8
197,2015-12-19 08:00:00,10964.0,COMED,2015,12,19,5,1,25.0
198,2015-12-19 09:00:00,11206.0,COMED,2015,12,19,5,1,21.2
199,2015-12-19 11:00:00,11476.0,COMED,2015,12,19,5,1,19.4
200,2015-12-19 14:00:00,11127.0,COMED,2015,12,19,5,1,19.4
201,2015-12-19 15:00:00,10868.0,COMED,2015,12,19,5,1,23.0
202,2015-12-19 16:00:00,10720.0,COMED,2015,12,19,5,1,24.01
203,2015-12-19 17:00:00,10775.0,COMED,2015,12,19,5,1,28.0
204,2015-12-19 18:00:00,11612.0,COMED,2015,12,19,5,1,30.0
205,2015-12-19 21:00:00,12191.0,COMED,2015,12,19,5,1,32.0
206,2015-12-19 23:00:00,11780.0,COMED,2015,12,19,5,1,30.2
207,2015-12-18 01:00:00,10770.0,COMED,2015,12,18,4,0,33.8
208,2015-12-18 03:00:00,9893.0,COMED,2015,12,18,4,0,32.0
209,2015-12-18 05:00:00,9733.0,COMED,2015,12,18,4,0,30.2
210,2015-12-18 06:00:00,10007.0,COMED,2015,12,18,4,0,30.2
211,2015-12-18 08:00:00,11854.0,COMED,2015,12,18,4,0,30.2
212,2015-12-18 10:00:00,12558.0,COMED,2015,12,18,4,0,30.2
213,2015-12-18 12:00:00,12479.0,COMED,2015,12,18,4,0,28.4
214,2015-12-18 14:00:00,12301.0,COMED,2015,12,18,4,0,28.4
215,2015-12-18 16:00:00,12087.0,COMED,2015,12,18,4,0,28.4
216,2015-12-18 18:00:00,13041.0,COMED,2015,12,18,4,0,30.2
217,2015-12-18 19:00:00,13553.0,COMED,2015,12,18,4,0,32.0
218,2015-12-18 21:00:00,13070.0,COMED,2015,12,18,4,0,33.8
219,2015-12-18 23:00:00,12421.0,COMED,2015,12,18,4,0,33.8
220,2015-12-17 02:00:00,9817.0,COMED,2015,12,17,3,0,42.8
221,2015-12-17 04:00:00,9342.0,COMED,2015,12,17,3,0,39.2
222,2015-12-17 06:00:00,9620.0,COMED,2015,12,17,3,0,37.4
223,2015-12-17 08:00:00,11563.0,COMED,2015,12,17,3,0,35.6
224,2015-12-17 10:00:00,12345.0,COMED,2015,12,17,3,0,33.8
225,2015-12-17 12:00:00,12456.0,COMED,2015,12,17,3,0,33.8
226,2015-12-17 14:00:00,12186.0,COMED,2015,12,17,3,0,32.0
227,2015-12-17 15:00:00,12122.0,COMED,2015,12,17,3,0,32.0
228,2015-12-17 16:00:00,12047.0,COMED,2015,12,17,3,0,33.8
229,2015-12-17 17:00:00,12134.0,COMED,2015,12,17,3,0,33.8
230,2015-12-17 18:00:00,12893.0,COMED,2015,12,17,3,0,33.8
231,2015-12-17 21:00:00,13117.0,COMED,2015,12,17,3,0,35.6
232,2015-12-17 23:00:00,12399.0,COMED,2015,12,17,3,0,33.8
233,2015-12-16 01:00:00,10182.0,COMED,2015,12,16,2,0,42.8
234,2015-12-16 03:00:00,9272.0,COMED,2015,12,16,2,0,42.8
235,2015-12-16 05:00:00,9045.0,COMED,2015,12,16,2,0,44.6
236,2015-12-16 06:00:00,9304.0,COMED,2015,12,16,2,0,42.8
237,2015-12-16 08:00:00,11149.0,COMED,2015,12,16,2,0,42.8
238,2015-12-16 10:00:00,11891.0,COMED,2015,12,16,2,0,42.8
239,2015-12-16 12:00:00,12000.0,COMED,2015,12,16,2,0,44.6
240,2015-12-16 14:00:00,11692.0,COMED,2015,12,16,2,0,42.8
241,2015-12-16 16:00:00,11498.0,COMED,2015,12,16,2,0,46.4
242,2015-12-16 18:00:00,12234.0,COMED,2015,12,16,2,0,48.2
243,2015-12-16 19:00:00,12960.0,COMED,2015,12,16,2,0,55.4
244,2015-12-16 20:00:00,12892.0,COMED,2015,12,16,2,0,55.4
245,2015-12-16 22:00:00,12503.0,COMED,2015,12,16,2,0,53.6
246,2015-12-17 00:00:00,11183.0,COMED,2015,12,17,3,0,46.4
247,2015-12-15 01:00:00,9860.0,COMED,2015,12,15,1,0,48.2
248,2015-12-15 03:00:00,8966.0,COMED,2015,12,15,1,0,46.4
249,2015-12-15 05:00:00,8765.0,COMED,2015,12,15,1,0,44.6
250,2015-12-15 06:00:00,9032.0,COMED,2015,12,15,1,0,42.8
251,2015-12-15 08:00:00,10913.0,COMED,2015,12,15,1,0,44.6
252,2015-12-15 10:00:00,11678.0,COMED,2015,12,15,1,0,44.6
253,2015-12-15 12:00:00,11836.0,COMED,2015,12,15,1,0,42.8
254,2015-12-15 14:00:00,11752.0,COMED,2015,12,15,1,0,42.8
255,2015-12-15 16:00:00,11771.0,COMED,2015,12,15,1,0,42.8
256,2015-12-15 18:00:00,12607.0,COMED,2015,12,15,1,0,42.8
257,2015-12-15 20:00:00,12815.0,COMED,2015,12,15,1,0,42.8
258,2015-12-15 21:00:00,12675.0,COMED,2015,12,15,1,0,42.8
259,2015-12-15 23:00:00,11879.0,COMED,2015,12,15,1,0,42.8
260,2015-12-14 02:00:00,8666.0,COMED,2015,12,14,0,0,60.8
261,2015-12-14 04:00:00,8261.0,COMED,2015,12,14,0,0,62.6
262,2015-12-14 05:00:00,8282.0,COMED,2015,12,14,0,0,62.6
263,2015-12-14 07:00:00,9187.0,COMED,2015,12,14,0,0,62.6
264,2015-12-14 09:00:00,11083.0,COMED,2015,12,14,0,0,60.8
265,2015-12-14 11:00:00,11342.0,COMED,2015,12,14,0,0,62.6
266,2015-12-14 13:00:00,11523.0,COMED,2015,12,14,0,0,57.2
267,2015-12-14 15:00:00,11527.0,COMED,2015,12,14,0,0,53.6
268,2015-12-14 17:00:00,11599.0,COMED,2015,12,14,0,0,53.6
269,2015-12-14 19:00:00,12725.0,COMED,2015,12,14,0,0,50.0
270,2015-12-14 20:00:00,12570.0,COMED,2015,12,14,0,0,51.8
271,2015-12-14 21:00:00,12378.0,COMED,2015,12,14,0,0,51.8
272,2015-12-14 23:00:00,11534.0,COMED,2015,12,14,0,0,48.2
273,2015-12-13 02:00:00,8597.0,COMED,2015,12,13,6,1,62.6
274,2015-12-13 04:00:00,8044.0,COMED,2015,12,13,6,1,64.4
275,2015-12-13 05:00:00,7927.0,COMED,2015,12,13,6,1,64.4
276,2015-12-13 07:00:00,8067.0,COMED,2015,12,13,6,1,64.4
277,2015-12-13 08:00:00,8361.0,COMED,2015,12,13,6,1,64.4
278,2015-12-13 10:00:00,8873.0,COMED,2015,12,13,6,1,64.4
279,2015-12-13 12:00:00,9354.0,COMED,2015,12,13,6,1,62.6
280,2015-12-13 14:00:00,9564.0,COMED,2015,12,13,6,1,62.6
281,2015-12-13 16:00:00,9680.0,COMED,2015,12,13,6,1,60.8
282,2015-12-13 18:00:00,10805.0,COMED,2015,12,13,6,1,62.6
283,2015-12-13 19:00:00,11124.0,COMED,2015,12,13,6,1,62.6
284,2015-12-13 20:00:00,11093.0,COMED,2015,12,13,6,1,62.6
285,2015-12-13 22:00:00,10743.0,COMED,2015,12,13,6,1,60.8
286,2015-12-14 00:00:00,9694.0,COMED,2015,12,14,0,0,60.8
287,2015-12-12 02:00:00,8926.0,COMED,2015,12,12,5,1,53.6
288,2015-12-12 04:00:00,8417.0,COMED,2015,12,12,5,1,55.4
289,2015-12-12 05:00:00,8305.0,COMED,2015,12,12,5,1,57.2
290,2015-12-12 07:00:00,8657.0,COMED,2015,12,12,5,1,57.2
291,2015-12-12 09:00:00,9445.0,COMED,2015,12,12,5,1,59.0
292,2015-12-12 11:00:00,9992.0,COMED,2015,12,12,5,1,59.0
293,2015-12-12 13:00:00,10087.0,COMED,2015,12,12,5,1,59.0
294,2015-12-12 15:00:00,9850.0,COMED,2015,12,12,5,1,57.2
295,2015-12-12 17:00:00,9939.0,COMED,2015,12,12,5,1,59.0
296,2015-12-12 18:00:00,10681.0,COMED,2015,12,12,5,1,60.8
297,2015-12-12 20:00:00,10924.0,COMED,2015,12,12,5,1,60.8
298,2015-12-12 22:00:00,10572.0,COMED,2015,12,12,5,1,62.6
299,2015-12-13 00:00:00,9750.0,COMED,2015,12,13,6,1,60.8
300,2015-12-11 02:00:00,9258.0,COMED,2015,12,11,4,0,51.8
301,2015-12-11 04:00:00,8740.0,COMED,2015,12,11,4,0,48.2
302,2015-12-11 06:00:00,8955.0,COMED,2015,12,11,4,0,48.2
303,2015-12-11 08:00:00,10819.0,COMED,2015,12,11,4,0,48.2
304,2015-12-11 10:00:00,11283.0,COMED,2015,12,11,4,0,46.4
305,2015-12-11 12:00:00,11370.0,COMED,2015,12,11,4,0,48.2
306,2015-12-11 14:00:00,11142.0,COMED,2015,12,11,4,0,44.6
307,2015-12-11 16:00:00,10991.0,COMED,2015,12,11,4,0,46.4
308,2015-12-11 18:00:00,11877.0,COMED,2015,12,11,4,0,51.8
309,2015-12-11 19:00:00,12308.0,COMED,2015,12,11,4,0,57.2
310,2015-12-11 20:00:00,12095.0,COMED,2015,12,11,4,0,57.2
311,2015-12-11 22:00:00,11560.0,COMED,2015,12,11,4,0,57.2
312,2015-12-12 00:00:00,10429.0,COMED,2015,12,12,5,1,53.6
313,2015-12-10 02:00:00,9317.0,COMED,2015,12,10,3,0,48.2
314,2015-12-10 04:00:00,8864.0,COMED,2015,12,10,3,0,46.4
315,2015-12-10 06:00:00,9052.0,COMED,2015,12,10,3,0,44.6
316,2015-12-10 08:00:00,10904.0,COMED,2015,12,10,3,0,44.6
317,2015-12-10 10:00:00,11562.0,COMED,2015,12,10,3,0,44.6
318,2015-12-10 12:00:00,11605.0,COMED,2015,12,10,3,0,48.2
319,2015-12-10 14:00:00,11470.0,COMED,2015,12,10,3,0,50.0
320,2015-12-10 16:00:00,11410.0,COMED,2015,12,10,3,0,51.8
321,2015-12-10 18:00:00,12182.0,COMED,2015,12,10,3,0,59.0
322,2015-12-10 20:00:00,12458.0,COMED,2015,12,10,3,0,59.0
323,2015-12-10 22:00:00,12015.0,COMED,2015,12,10,3,0,57.2
324,2015-12-11 00:00:00,10681.0,COMED,2015,12,11,4,0,57.2
325,2015-12-09 02:00:00,9415.0,COMED,2015,12,9,2,0,44.6
326,2015-12-09 04:00:00,8865.0,COMED,2015,12,9,2,0,48.2
327,2015-12-09 06:00:00,9098.0,COMED,2015,12,9,2,0,48.2
328,2015-12-09 07:00:00,9820.0,COMED,2015,12,9,2,0,48.2
329,2015-12-09 08:00:00,10965.0,COMED,2015,12,9,2,0,48.2
330,2015-12-09 10:00:00,11461.0,COMED,2015,12,9,2,0,48.2
331,2015-12-09 12:00:00,11462.0,COMED,2015,12,9,2,0,46.4
332,2015-12-09 14:00:00,11256.0,COMED,2015,12,9,2,0,46.4
333,2015-12-09 16:00:00,11166.0,COMED,2015,12,9,2,0,46.4
334,2015-12-09 18:00:00,12041.0,COMED,2015,12,9,2,0,53.6
335,2015-12-09 20:00:00,12462.0,COMED,2015,12,9,2,0,55.4
336,2015-12-09 22:00:00,12033.0,COMED,2015,12,9,2,0,53.6
337,2015-12-10 00:00:00,10661.0,COMED,2015,12,10,3,0,48.2
338,2015-12-08 01:00:00,10282.0,COMED,2015,12,8,1,0,39.2
339,2015-12-08 03:00:00,9436.0,COMED,2015,12,8,1,0,39.2
340,2015-12-08 05:00:00,9198.0,COMED,2015,12,8,1,0,41.0
341,2015-12-08 06:00:00,9457.0,COMED,2015,12,8,1,0,39.2
342,2015-12-08 08:00:00,11349.0,COMED,2015,12,8,1,0,41.0
343,2015-12-08 10:00:00,11885.0,COMED,2015,12,8,1,0,41.0
344,2015-12-08 12:00:00,11900.0,COMED,2015,12,8,1,0,41.0
345,2015-12-08 14:00:00,11756.0,COMED,2015,12,8,1,0,39.2
346,2015-12-08 16:00:00,11598.0,COMED,2015,12,8,1,0,42.8
347,2015-12-08 18:00:00,12418.0,COMED,2015,12,8,1,0,44.6
348,2015-12-08 20:00:00,12741.0,COMED,2015,12,8,1,0,46.4
349,2015-12-08 22:00:00,12223.0,COMED,2015,12,8,1,0,46.4
350,2015-12-09 00:00:00,10835.0,COMED,2015,12,9,2,0,46.4
351,2015-12-07 01:00:00,9548.0,COMED,2015,12,7,0,0,41.0
352,2015-12-07 03:00:00,8995.0,COMED,2015,12,7,0,0,41.0
353,2015-12-07 05:00:00,8976.0,COMED,2015,12,7,0,0,37.4
354,2015-12-07 06:00:00,9349.0,COMED,2015,12,7,0,0,32.0
355,2015-12-07 07:00:00,10165.0,COMED,2015,12,7,0,0,30.2
