,Datetime,MW,Utility,Year,Month,Day,Day_of_Week,Weekend,Temp(f)
11513,2017-12-28 11:00:00,13386.0,COMED,2017,12,28,3,0,3.2
11514,2017-12-28 12:00:00,13529.0,COMED,2017,12,28,3,0,5.0
11515,2017-12-28 13:00:00,13608.0,COMED,2017,12,28,3,0,6.8
11516,2017-12-28 14:00:00,13445.0,COMED,2017,12,28,3,0,6.8
11517,2017-12-28 15:00:00,13504.0,COMED,2017,12,28,3,0,8.6
11518,2017-12-28 16:00:00,13432.0,COMED,2017,12,28,3,0,8.6
11519,2017-12-28 17:00:00,13409.0,COMED,2017,12,28,3,0,12.2
11520,2017-12-28 18:00:00,13992.0,COMED,2017,12,28,3,0,12.2
11521,2017-12-28 19:00:00,14435.0,COMED,2017,12,28,3,0,14.0
11522,2017-12-28 20:00:00,14245.0,COMED,2017,12,28,3,0,14.0
11523,2017-12-28 21:00:00,14055.0,COMED,2017,12,28,3,0,14.0
11524,2017-12-28 22:00:00,13782.0,COMED,2017,12,28,3,0,14.0
11525,2017-12-28 23:00:00,13353.0,COMED,2017,12,28,3,0,14.0
11526,2017-12-29 00:00:00,12638.0,COMED,2017,12,29,4,0,12.2
11527,2017-12-27 01:00:00,12171.0,COMED,2017,12,27,2,0,5.0
11528,2017-12-27 02:00:00,11767.0,COMED,2017,12,27,2,0,3.2
11529,2017-12-27 03:00:00,11473.0,COMED,2017,12,27,2,0,3.2
11530,2017-12-27 04:00:00,11415.0,COMED,2017,12,27,2,0,3.2
11531,2017-12-27 05:00:00,11408.0,COMED,2017,12,27,2,0,3.2
11532,2017-12-27 06:00:00,11636.0,COMED,2017,12,27,2,0,1.4
11533,2017-12-27 07:00:00,12163.0,COMED,2017,12,27,2,0,1.4
11534,2017-12-27 08:00:00,12914.0,COMED,2017,12,27,2,0,1.4
11535,2017-12-27 09:00:00,13317.0,COMED,2017,12,27,2,0,-0.4
11536,2017-12-27 10:00:00,13496.0,COMED,2017,12,27,2,0,-0.4
11537,2017-12-27 11:00:00,13574.0,COMED,2017,12,27,2,0,-0.4
11538,2017-12-27 12:00:00,13624.0,COMED,2017,12,27,2,0,-0.4
11539,2017-12-27 13:00:00,13540.0,COMED,2017,12,27,2,0,-2.2
11540,2017-12-27 14:00:00,13420.0,COMED,2017,12,27,2,0,-2.2
11541,2017-12-27 15:00:00,13354.0,COMED,2017,12,27,2,0,1.4
11542,2017-12-27 16:00:00,13261.0,COMED,2017,12,27,2,0,3.2
11543,2017-12-27 17:00:00,13315.0,COMED,2017,12,27,2,0,5.0
11544,2017-12-27 18:00:00,14028.0,COMED,2017,12,27,2,0,8.6
11545,2017-12-27 19:00:00,14694.0,COMED,2017,12,27,2,0,10.4
11546,2017-12-27 20:00:00,14610.0,COMED,2017,12,27,2,0,10.4
11547,2017-12-27 21:00:00,14446.0,COMED,2017,12,27,2,0,10.4
11548,2017-12-27 22:00:00,14214.0,COMED,2017,12,27,2,0,10.4
11549,2017-12-27 23:00:00,13757.0,COMED,2017,12,27,2,0,8.6
11550,2017-12-28 00:00:00,13105.0,COMED,2017,12,28,3,0,6.8
11551,2017-12-26 01:00:00,11091.0,COMED,2017,12,26,1,0,12.2
11552,2017-12-26 02:00:00,10798.0,COMED,2017,12,26,1,0,12.2
11553,2017-12-26 03:00:00,10642.0,COMED,2017,12,26,1,0,10.4
11554,2017-12-26 04:00:00,10577.0,COMED,2017,12,26,1,0,8.6
11555,2017-12-26 05:00:00,10587.0,COMED,2017,12,26,1,0,8.6
11556,2017-12-26 06:00:00,10807.0,COMED,2017,12,26,1,0,8.6
11557,2017-12-26 07:00:00,11283.0,COMED,2017,12,26,1,0,3.2
11558,2017-12-26 08:00:00,11949.0,COMED,2017,12,26,1,0,5.0
11559,2017-12-26 09:00:00,12326.0,COMED,2017,12,26,1,0,3.2
11560,2017-12-26 10:00:00,12602.0,COMED,2017,12,26,1,0,3.2
11561,2017-12-26 11:00:00,12788.0,COMED,2017,12,26,1,0,1.4
11562,2017-12-26 12:00:00,12888.0,COMED,2017,12,26,1,0,-0.4
11563,2017-12-26 13:00:00,12869.0,COMED,2017,12,26,1,0,-0.4
11564,2017-12-26 14:00:00,12787.0,COMED,2017,12,26,1,0,1.4
11565,2017-12-26 15:00:00,12726.0,COMED,2017,12,26,1,0,1.4
11566,2017-12-26 16:00:00,12653.0,COMED,2017,12,26,1,0,1.4
11567,2017-12-26 17:00:00,12708.0,COMED,2017,12,26,1,0,3.2
11568,2017-12-26 18:00:00,13459.0,COMED,2017,12,26,1,0,6.8
11569,2017-12-26 19:00:00,14251.0,COMED,2017,12,26,1,0,6.8
11570,2017-12-26 20:00:00,14183.0,COMED,2017,12,26,1,0,6.8
11571,2017-12-26 21:00:00,14019.0,COMED,2017,12,26,1,0,8.6
11572,2017-12-26 22:00:00,13813.0,COMED,2017,12,26,1,0,8.6
11573,2017-12-26 23:00:00,13438.0,COMED,2017,12,26,1,0,6.8
11574,2017-12-27 00:00:00,12814.0,COMED,2017,12,27,2,0,3.2
11575,2017-12-25 01:00:00,10596.0,COMED,2017,12,25,0,0,21.2
11576,2017-12-25 02:00:00,10223.0,COMED,2017,12,25,0,0,21.2
11577,2017-12-25 03:00:00,10004.0,COMED,2017,12,25,0,0,21.2
11578,2017-12-25 04:00:00,9801.0,COMED,2017,12,25,0,0,21.2
11579,2017-12-25 05:00:00,9754.0,COMED,2017,12,25,0,0,19.4
11580,2017-12-25 06:00:00,9853.0,COMED,2017,12,25,0,0,21.2
11581,2017-12-25 07:00:00,10060.0,COMED,2017,12,25,0,0,23.0
11582,2017-12-25 08:00:00,10354.0,COMED,2017,12,25,0,0,21.2
11583,2017-12-25 09:00:00,10412.0,COMED,2017,12,25,0,0,21.2
11584,2017-12-25 10:00:00,10512.0,COMED,2017,12,25,0,0,17.6
11585,2017-12-25 11:00:00,10577.0,COMED,2017,12,25,0,0,17.6
11586,2017-12-25 12:00:00,10585.0,COMED,2017,12,25,0,0,15.8
11587,2017-12-25 13:00:00,10601.0,COMED,2017,12,25,0,0,17.6
11588,2017-12-25 14:00:00,10572.0,COMED,2017,12,25,0,0,15.8
11589,2017-12-25 15:00:00,10571.0,COMED,2017,12,25,0,0,15.8
11590,2017-12-25 16:00:00,10629.0,COMED,2017,12,25,0,0,17.6
11591,2017-12-25 17:00:00,10830.0,COMED,2017,12,25,0,0,17.6
11592,2017-12-25 18:00:00,11444.0,COMED,2017,12,25,0,0,17.6
11593,2017-12-25 19:00:00,12013.0,COMED,2017,12,25,0,0,17.6
11594,2017-12-25 20:00:00,11977.0,COMED,2017,12,25,0,0,19.4
11595,2017-12-25 21:00:00,11983.0,COMED,2017,12,25,0,0,17.6
11596,2017-12-25 22:00:00,11960.0,COMED,2017,12,25,0,0,15.8
11597,2017-12-25 23:00:00,11847.0,COMED,2017,12,25,0,0,14.0
11598,2017-12-26 00:00:00,11525.0,COMED,2017,12,26,1,0,14.0
11599,2017-12-24 01:00:00,10490.0,COMED,2017,12,24,6,1,26.6
11600,2017-12-24 02:00:00,9971.0,COMED,2017,12,24,6,1,26.6
11601,2017-12-24 03:00:00,9723.0,COMED,2017,12,24,6,1,28.4
11602,2017-12-24 04:00:00,9501.0,COMED,2017,12,24,6,1,26.6
11603,2017-12-24 05:00:00,9451.0,COMED,2017,12,24,6,1,26.6
11604,2017-12-24 06:00:00,9412.0,COMED,2017,12,24,6,1,26.6
11605,2017-12-24 07:00:00,9561.0,COMED,2017,12,24,6,1,26.6
11606,2017-12-24 08:00:00,9798.0,COMED,2017,12,24,6,1,23.0
11607,2017-12-24 09:00:00,10060.0,COMED,2017,12,24,6,1,24.8
11608,2017-12-24 10:00:00,10358.0,COMED,2017,12,24,6,1,24.8
11609,2017-12-24 11:00:00,10616.0,COMED,2017,12,24,6,1,24.8
11610,2017-12-24 12:00:00,10807.0,COMED,2017,12,24,6,1,24.8
11611,2017-12-24 13:00:00,10834.0,COMED,2017,12,24,6,1,26.6
11612,2017-12-24 14:00:00,10814.0,COMED,2017,12,24,6,1,24.8
11613,2017-12-24 15:00:00,10816.0,COMED,2017,12,24,6,1,24.8
11614,2017-12-24 16:00:00,10809.0,COMED,2017,12,24,6,1,24.8
11615,2017-12-24 17:00:00,10870.0,COMED,2017,12,24,6,1,24.8
11616,2017-12-24 18:00:00,11460.0,COMED,2017,12,24,6,1,26.6
11617,2017-12-24 19:00:00,11871.0,COMED,2017,12,24,6,1,26.6
11618,2017-12-24 20:00:00,11744.0,COMED,2017,12,24,6,1,26.6
11619,2017-12-24 21:00:00,11608.0,COMED,2017,12,24,6,1,24.8
11620,2017-12-24 22:00:00,11479.0,COMED,2017,12,24,6,1,24.8
11621,2017-12-24 23:00:00,11375.0,COMED,2017,12,24,6,1,24.8
11622,2017-12-25 00:00:00,10975.0,COMED,2017,12,25,0,0,23.0
11623,2017-12-23 01:00:00,10222.0,COMED,2017,12,23,5,1,37.4
11624,2017-12-23 02:00:00,9755.0,COMED,2017,12,23,5,1,39.2
11625,2017-12-23 03:00:00,9402.0,COMED,2017,12,23,5,1,37.4
11626,2017-12-23 04:00:00,9193.0,COMED,2017,12,23,5,1,37.4
11627,2017-12-23 05:00:00,9112.0,COMED,2017,12,23,5,1,37.4
11628,2017-12-23 06:00:00,9222.0,COMED,2017,12,23,5,1,37.4
11629,2017-12-23 07:00:00,9515.0,COMED,2017,12,23,5,1,37.4
11630,2017-12-23 08:00:00,9934.0,COMED,2017,12,23,5,1,35.6
11631,2017-12-23 09:00:00,10247.0,COMED,2017,12,23,5,1,35.6
11632,2017-12-23 10:00:00,10369.0,COMED,2017,12,23,5,1,35.6
11633,2017-12-23 11:00:00,10443.0,COMED,2017,12,23,5,1,35.6
11634,2017-12-23 12:00:00,10463.0,COMED,2017,12,23,5,1,35.6
11635,2017-12-23 13:00:00,10452.0,COMED,2017,12,23,5,1,35.6
11636,2017-12-23 14:00:00,10395.0,COMED,2017,12,23,5,1,32.0
11637,2017-12-23 15:00:00,10294.0,COMED,2017,12,23,5,1,33.8
11638,2017-12-23 16:00:00,10190.0,COMED,2017,12,23,5,1,35.6
11639,2017-12-23 17:00:00,10329.0,COMED,2017,12,23,5,1,33.8
11640,2017-12-23 18:00:00,11112.0,COMED,2017,12,23,5,1,33.8
11641,2017-12-23 19:00:00,11785.0,COMED,2017,12,23,5,1,35.6
11642,2017-12-23 20:00:00,11813.0,COMED,2017,12,23,5,1,35.6
11643,2017-12-23 21:00:00,11764.0,COMED,2017,12,23,5,1,35.6
11644,2017-12-23 22:00:00,11675.0,COMED,2017,12,23,5,1,33.8
11645,2017-12-23 23:00:00,11453.0,COMED,2017,12,23,5,1,32.0
11646,2017-12-24 00:00:00,10993.0,COMED,2017,12,24,6,1,30.2
11647,2017-12-22 01:00:00,10307.0,COMED,2017,12,22,4,0,41.0
11648,2017-12-22 02:00:00,9758.0,COMED,2017,12,22,4,0,41.0
11649,2017-12-22 03:00:00,9428.0,COMED,2017,12,22,4,0,39.2
11650,2017-12-22 04:00:00,9224.0,COMED,2017,12,22,4,0,39.2
11651,2017-12-22 05:00:00,9201.0,COMED,2017,12,22,4,0,41.0
11652,2017-12-22 06:00:00,9416.0,COMED,2017,12,22,4,0,39.2
11653,2017-12-22 07:00:00,9980.0,COMED,2017,12,22,4,0,39.2
11654,2017-12-22 08:00:00,10890.0,COMED,2017,12,22,4,0,39.2
11655,2017-12-22 09:00:00,11440.0,COMED,2017,12,22,4,0,37.4
11656,2017-12-22 10:00:00,11536.0,COMED,2017,12,22,4,0,37.4
11657,2017-12-22 11:00:00,11595.0,COMED,2017,12,22,4,0,37.4
11658,2017-12-22 12:00:00,11642.0,COMED,2017,12,22,4,0,37.4
11659,2017-12-22 13:00:00,11630.0,COMED,2017,12,22,4,0,37.4
11660,2017-12-22 14:00:00,11554.0,COMED,2017,12,22,4,0,37.4
11661,2017-12-22 15:00:00,11536.0,COMED,2017,12,22,4,0,39.2
11662,2017-12-22 16:00:00,11504.0,COMED,2017,12,22,4,0,39.2
11663,2017-12-22 17:00:00,11595.0,COMED,2017,12,22,4,0,41.0
11664,2017-12-22 18:00:00,12210.0,COMED,2017,12,22,4,0,39.2
11665,2017-12-22 19:00:00,12504.0,COMED,2017,12,22,4,0,41.0
11666,2017-12-22 20:00:00,12271.0,COMED,2017,12,22,4,0,39.2
11667,2017-12-22 21:00:00,12032.0,COMED,2017,12,22,4,0,39.2
11668,2017-12-22 22:00:00,11779.0,COMED,2017,12,22,4,0,39.2
11669,2017-12-22 23:00:00,11457.0,COMED,2017,12,22,4,0,39.2
11670,2017-12-23 00:00:00,10860.0,COMED,2017,12,23,5,1,39.2
11671,2017-12-21 01:00:00,10574.0,COMED,2017,12,21,3,0,32.0
11672,2017-12-21 02:00:00,10046.0,COMED,2017,12,21,3,0,33.8
11673,2017-12-21 03:00:00,9702.0,COMED,2017,12,21,3,0,33.8
11674,2017-12-21 04:00:00,9554.0,COMED,2017,12,21,3,0,33.8
11675,2017-12-21 05:00:00,9541.0,COMED,2017,12,21,3,0,33.8
11676,2017-12-21 06:00:00,9774.0,COMED,2017,12,21,3,0,35.6
11677,2017-12-21 07:00:00,10472.0,COMED,2017,12,21,3,0,35.6
11678,2017-12-21 08:00:00,11496.0,COMED,2017,12,21,3,0,35.6
11679,2017-12-21 09:00:00,12092.0,COMED,2017,12,21,3,0,35.6
11680,2017-12-21 10:00:00,12161.0,COMED,2017,12,21,3,0,35.6
11681,2017-12-21 11:00:00,12178.0,COMED,2017,12,21,3,0,33.8
11682,2017-12-21 12:00:00,12171.0,COMED,2017,12,21,3,0,35.6
11683,2017-12-21 13:00:00,12076.0,COMED,2017,12,21,3,0,35.6
11684,2017-12-21 14:00:00,12054.0,COMED,2017,12,21,3,0,35.6
11685,2017-12-21 15:00:00,12101.0,COMED,2017,12,21,3,0,35.6
11686,2017-12-21 16:00:00,12081.0,COMED,2017,12,21,3,0,35.6
11687,2017-12-21 17:00:00,12090.0,COMED,2017,12,21,3,0,37.4
11688,2017-12-21 18:00:00,12740.0,COMED,2017,12,21,3,0,39.2
11689,2017-12-21 19:00:00,12990.0,COMED,2017,12,21,3,0,39.2
11690,2017-12-21 20:00:00,12766.0,COMED,2017,12,21,3,0,41.0
11691,2017-12-21 21:00:00,12548.0,COMED,2017,12,21,3,0,41.0
11692,2017-12-21 22:00:00,12306.0,COMED,2017,12,21,3,0,41.0
11693,2017-12-21 23:00:00,11829.0,COMED,2017,12,21,3,0,41.0
11694,2017-12-22 00:00:00,11069.0,COMED,2017,12,22,4,0,41.0
11695,2017-12-20 01:00:00,10256.0,COMED,2017,12,20,2,0,44.6
11696,2017-12-20 02:00:00,9757.0,COMED,2017,12,20,2,0,42.8
11697,2017-12-20 03:00:00,9468.0,COMED,2017,12,20,2,0,42.8
11698,2017-12-20 04:00:00,9338.0,COMED,2017,12,20,2,0,42.8
11699,2017-12-20 05:00:00,9362.0,COMED,2017,12,20,2,0,39.2
11700,2017-12-20 06:00:00,9644.0,COMED,2017,12,20,2,0,37.4
11701,2017-12-20 07:00:00,10387.0,COMED,2017,12,20,2,0,37.4
11702,2017-12-20 08:00:00,11491.0,COMED,2017,12,20,2,0,37.4
11703,2017-12-20 09:00:00,11991.0,COMED,2017,12,20,2,0,35.6
11704,2017-12-20 10:00:00,12028.0,COMED,2017,12,20,2,0,35.6
11705,2017-12-20 11:00:00,12008.0,COMED,2017,12,20,2,0,35.6
11706,2017-12-20 12:00:00,11978.0,COMED,2017,12,20,2,0,33.8
11707,2017-12-20 13:00:00,11882.0,COMED,2017,12,20,2,0,33.8
11708,2017-12-20 14:00:00,11820.0,COMED,2017,12,20,2,0,33.8
11709,2017-12-20 15:00:00,11851.0,COMED,2017,12,20,2,0,33.8
11710,2017-12-20 16:00:00,11884.0,COMED,2017,12,20,2,0,37.4
11711,2017-12-20 17:00:00,11995.0,COMED,2017,12,20,2,0,37.4
11712,2017-12-20 18:00:00,12708.0,COMED,2017,12,20,2,0,39.2
11713,2017-12-20 19:00:00,13266.0,COMED,2017,12,20,2,0,39.2
11714,2017-12-20 20:00:00,13121.0,COMED,2017,12,20,2,0,37.4
11715,2017-12-20 21:00:00,12935.0,COMED,2017,12,20,2,0,37.4
11716,2017-12-20 22:00:00,12641.0,COMED,2017,12,20,2,0,37.4
11717,2017-12-20 23:00:00,12171.0,COMED,2017,12,20,2,0,35.6
11718,2017-12-21 00:00:00,11373.0,COMED,2017,12,21,3,0,33.8
11719,2017-12-19 01:00:00,10256.0,COMED,2017,12,19,1,0,42.8
11720,2017-12-19 02:00:00,9694.0,COMED,2017,12,19,1,0,44.6
11721,2017-12-19 03:00:00,9389.0,COMED,2017,12,19,1,0,44.6
11722,2017-12-19 04:00:00,9229.0,COMED,2017,12,19,1,0,44.6
11723,2017-12-19 05:00:00,9220.0,COMED,2017,12,19,1,0,44.6
11724,2017-12-19 06:00:00,9502.0,COMED,2017,12,19,1,0,44.6
11725,2017-12-19 07:00:00,10205.0,COMED,2017,12,19,1,0,44.6
11726,2017-12-19 08:00:00,11264.0,COMED,2017,12,19,1,0,44.6
11727,2017-12-19 09:00:00,11732.0,COMED,2017,12,19,1,0,42.8
11728,2017-12-19 10:00:00,11784.0,COMED,2017,12,19,1,0,42.8
11729,2017-12-19 11:00:00,11745.0,COMED,2017,12,19,1,0,41.0
11730,2017-12-19 12:00:00,11659.0,COMED,2017,12,19,1,0,39.2
11731,2017-12-19 13:00:00,11506.0,COMED,2017,12,19,1,0,39.2
11732,2017-12-19 14:00:00,11354.0,COMED,2017,12,19,1,0,39.2
11733,2017-12-19 15:00:00,11333.0,COMED,2017,12,19,1,0,42.8
11734,2017-12-19 16:00:00,11230.0,COMED,2017,12,19,1,0,44.6
11735,2017-12-19 17:00:00,11294.0,COMED,2017,12,19,1,0,46.4
11736,2017-12-19 18:00:00,12044.0,COMED,2017,12,19,1,0,50.0
11737,2017-12-19 19:00:00,12606.0,COMED,2017,12,19,1,0,51.8
11738,2017-12-19 20:00:00,12489.0,COMED,2017,12,19,1,0,51.8
11739,2017-12-19 21:00:00,12350.0,COMED,2017,12,19,1,0,51.8
11740,2017-12-19 22:00:00,12140.0,COMED,2017,12,19,1,0,51.8
11741,2017-12-19 23:00:00,11698.0,COMED,2017,12,19,1,0,48.2
11742,2017-12-20 00:00:00,10984.0,COMED,2017,12,20,2,0,46.4
11743,2017-12-18 01:00:00,9560.0,COMED,2017,12,18,0,0,46.4
11744,2017-12-18 02:00:00,9159.0,COMED,2017,12,18,0,0,44.6
11745,2017-12-18 03:00:00,8890.0,COMED,2017,12,18,0,0,44.6
11746,2017-12-18 04:00:00,8822.0,COMED,2017,12,18,0,0,44.6
11747,2017-12-18 05:00:00,8828.0,COMED,2017,12,18,0,0,44.6
11748,2017-12-18 06:00:00,9148.0,COMED,2017,12,18,0,0,44.6
11749,2017-12-18 07:00:00,9887.0,COMED,2017,12,18,0,0,44.6
11750,2017-12-18 08:00:00,10995.0,COMED,2017,12,18,0,0,44.6
11751,2017-12-18 09:00:00,11710.0,COMED,2017,12,18,0,0,44.6
11752,2017-12-18 10:00:00,11852.0,COMED,2017,12,18,0,0,44.6
11753,2017-12-18 11:00:00,11843.0,COMED,2017,12,18,0,0,44.6
11754,2017-12-18 12:00:00,11899.0,COMED,2017,12,18,0,0,44.6
11755,2017-12-18 13:00:00,11851.0,COMED,2017,12,18,0,0,44.6
11756,2017-12-18 14:00:00,11716.0,COMED,2017,12,18,0,0,44.6
11757,2017-12-18 15:00:00,11578.0,COMED,2017,12,18,0,0,44.6
11758,2017-12-18 16:00:00,11474.0,COMED,2017,12,18,0,0,44.6
11759,2017-12-18 17:00:00,11460.0,COMED,2017,12,18,0,0,46.4
11760,2017-12-18 18:00:00,12157.0,COMED,2017,12,18,0,0,46.4
11761,2017-12-18 19:00:00,12798.0,COMED,2017,12,18,0,0,46.4
11762,2017-12-18 20:00:00,12710.0,COMED,2017,12,18,0,0,46.4
11763,2017-12-18 21:00:00,12567.0,COMED,2017,12,18,0,0,46.4
11764,2017-12-18 22:00:00,12308.0,COMED,2017,12,18,0,0,46.4
11765,2017-12-18 23:00:00,11800.0,COMED,2017,12,18,0,0,46.4
11766,2017-12-19 00:00:00,11013.0,COMED,2017,12,19,1,0,42.8
11767,2017-12-17 01:00:00,9964.0,COMED,2017,12,17,6,1,42.8
11768,2017-12-17 02:00:00,9528.0,COMED,2017,12,17,6,1,39.2
11769,2017-12-17 03:00:00,9198.0,COMED,2017,12,17,6,1,37.4
11770,2017-12-17 04:00:00,9002.0,COMED,2017,12,17,6,1,33.8
11771,2017-12-17 05:00:00,8914.0,COMED,2017,12,17,6,1,33.8
11772,2017-12-17 06:00:00,8948.0,COMED,2017,12,17,6,1,35.6
11773,2017-12-17 07:00:00,9094.0,COMED,2017,12,17,6,1,35.6
11774,2017-12-17 08:00:00,9385.0,COMED,2017,12,17,6,1,35.6
11775,2017-12-17 09:00:00,9559.0,COMED,2017,12,17,6,1,35.6
11776,2017-12-17 10:00:00,9815.0,COMED,2017,12,17,6,1,33.8
11777,2017-12-17 11:00:00,10005.0,COMED,2017,12,17,6,1,35.6
