,Datetime,MW,Utility,Year,Month,Day,Day_of_Week,Weekend,Temp(f)
23779,2016-12-30 16:00:00,1910.0,DAYTON,2016,12,30,4,0,33.8
23780,2016-12-30 17:00:00,1943.0,DAYTON,2016,12,30,4,0,33.8
23781,2016-12-30 18:00:00,2076.0,DAYTON,2016,12,30,4,0,37.4
23782,2016-12-30 19:00:00,2128.0,DAYTON,2016,12,30,4,0,37.4
23783,2016-12-30 20:00:00,2094.0,DAYTON,2016,12,30,4,0,37.4
23784,2016-12-30 21:00:00,2071.0,DAYTON,2016,12,30,4,0,37.4
23785,2016-12-30 22:00:00,2029.0,DAYTON,2016,12,30,4,0,37.4
23786,2016-12-30 23:00:00,1957.0,DAYTON,2016,12,30,4,0,37.4
23787,2016-12-31 00:00:00,1864.0,DAYTON,2016,12,31,5,1,33.8
23788,2016-12-29 01:00:00,1670.0,DAYTON,2016,12,29,3,0,46.4
23789,2016-12-29 02:00:00,1613.0,DAYTON,2016,12,29,3,0,46.4
23790,2016-12-29 03:00:00,1599.0,DAYTON,2016,12,29,3,0,42.8
23791,2016-12-29 04:00:00,1598.0,DAYTON,2016,12,29,3,0,44.6
23792,2016-12-29 05:00:00,1631.0,DAYTON,2016,12,29,3,0,42.8
23793,2016-12-29 06:00:00,1734.0,DAYTON,2016,12,29,3,0,42.8
23794,2016-12-29 07:00:00,1878.0,DAYTON,2016,12,29,3,0,42.8
23795,2016-12-29 08:00:00,1997.0,DAYTON,2016,12,29,3,0,42.8
23796,2016-12-29 09:00:00,2036.0,DAYTON,2016,12,29,3,0,42.8
23797,2016-12-29 10:00:00,2054.0,DAYTON,2016,12,29,3,0,42.8
23798,2016-12-29 11:00:00,2067.0,DAYTON,2016,12,29,3,0,41.0
23799,2016-12-29 12:00:00,2053.0,DAYTON,2016,12,29,3,0,39.2
23800,2016-12-29 13:00:00,2031.0,DAYTON,2016,12,29,3,0,37.4
23801,2016-12-29 14:00:00,1983.0,DAYTON,2016,12,29,3,0,37.4
23802,2016-12-29 15:00:00,1954.0,DAYTON,2016,12,29,3,0,37.4
23803,2016-12-29 16:00:00,1947.0,DAYTON,2016,12,29,3,0,41.0
23804,2016-12-29 17:00:00,2027.0,DAYTON,2016,12,29,3,0,42.8
23805,2016-12-29 18:00:00,2192.0,DAYTON,2016,12,29,3,0,42.8
23806,2016-12-29 19:00:00,2221.0,DAYTON,2016,12,29,3,0,42.8
23807,2016-12-29 20:00:00,2195.0,DAYTON,2016,12,29,3,0,44.6
23808,2016-12-29 21:00:00,2166.0,DAYTON,2016,12,29,3,0,44.6
23809,2016-12-29 22:00:00,2092.0,DAYTON,2016,12,29,3,0,42.8
23810,2016-12-29 23:00:00,1990.0,DAYTON,2016,12,29,3,0,42.8
23811,2016-12-30 00:00:00,1887.0,DAYTON,2016,12,30,4,0,35.6
23812,2016-12-28 01:00:00,1769.0,DAYTON,2016,12,28,2,0,37.4
23813,2016-12-28 02:00:00,1724.0,DAYTON,2016,12,28,2,0,35.6
23814,2016-12-28 03:00:00,1723.0,DAYTON,2016,12,28,2,0,35.6
23815,2016-12-28 04:00:00,1732.0,DAYTON,2016,12,28,2,0,33.8
23816,2016-12-28 05:00:00,1774.0,DAYTON,2016,12,28,2,0,33.8
23817,2016-12-28 06:00:00,1882.0,DAYTON,2016,12,28,2,0,32.0
23818,2016-12-28 07:00:00,2015.0,DAYTON,2016,12,28,2,0,30.2
23819,2016-12-28 08:00:00,2140.0,DAYTON,2016,12,28,2,0,30.2
23820,2016-12-28 09:00:00,2168.0,DAYTON,2016,12,28,2,0,28.4
23821,2016-12-28 10:00:00,2141.0,DAYTON,2016,12,28,2,0,26.6
23822,2016-12-28 11:00:00,2103.0,DAYTON,2016,12,28,2,0,26.6
23823,2016-12-28 12:00:00,2053.0,DAYTON,2016,12,28,2,0,26.6
23824,2016-12-28 13:00:00,2001.0,DAYTON,2016,12,28,2,0,26.6
23825,2016-12-28 14:00:00,1960.0,DAYTON,2016,12,28,2,0,26.6
23826,2016-12-28 15:00:00,1911.0,DAYTON,2016,12,28,2,0,30.2
23827,2016-12-28 16:00:00,1894.0,DAYTON,2016,12,28,2,0,35.6
23828,2016-12-28 17:00:00,1918.0,DAYTON,2016,12,28,2,0,37.4
23829,2016-12-28 18:00:00,2041.0,DAYTON,2016,12,28,2,0,42.8
23830,2016-12-28 19:00:00,2110.0,DAYTON,2016,12,28,2,0,46.4
23831,2016-12-28 20:00:00,2084.0,DAYTON,2016,12,28,2,0,46.4
23832,2016-12-28 21:00:00,2038.0,DAYTON,2016,12,28,2,0,50.0
23833,2016-12-28 22:00:00,1961.0,DAYTON,2016,12,28,2,0,50.0
23834,2016-12-28 23:00:00,1864.0,DAYTON,2016,12,28,2,0,46.4
23835,2016-12-29 00:00:00,1753.0,DAYTON,2016,12,29,3,0,46.4
23836,2016-12-27 01:00:00,1433.0,DAYTON,2016,12,27,1,0,64.4
23837,2016-12-27 02:00:00,1398.0,DAYTON,2016,12,27,1,0,62.6
23838,2016-12-27 03:00:00,1398.0,DAYTON,2016,12,27,1,0,55.4
23839,2016-12-27 04:00:00,1425.0,DAYTON,2016,12,27,1,0,55.4
23840,2016-12-27 05:00:00,1489.0,DAYTON,2016,12,27,1,0,55.4
23841,2016-12-27 06:00:00,1603.0,DAYTON,2016,12,27,1,0,55.4
23842,2016-12-27 07:00:00,1767.0,DAYTON,2016,12,27,1,0,51.8
23843,2016-12-27 08:00:00,1907.0,DAYTON,2016,12,27,1,0,50.0
23844,2016-12-27 09:00:00,1962.0,DAYTON,2016,12,27,1,0,48.2
23845,2016-12-27 10:00:00,1990.0,DAYTON,2016,12,27,1,0,44.6
23846,2016-12-27 11:00:00,2017.0,DAYTON,2016,12,27,1,0,39.2
23847,2016-12-27 12:00:00,1995.0,DAYTON,2016,12,27,1,0,35.6
23848,2016-12-27 13:00:00,1971.0,DAYTON,2016,12,27,1,0,33.8
23849,2016-12-27 14:00:00,1932.0,DAYTON,2016,12,27,1,0,33.8
23850,2016-12-27 15:00:00,1901.0,DAYTON,2016,12,27,1,0,33.8
23851,2016-12-27 16:00:00,1872.0,DAYTON,2016,12,27,1,0,35.6
23852,2016-12-27 17:00:00,1888.0,DAYTON,2016,12,27,1,0,41.0
23853,2016-12-27 18:00:00,2022.0,DAYTON,2016,12,27,1,0,41.0
23854,2016-12-27 19:00:00,2111.0,DAYTON,2016,12,27,1,0,42.8
23855,2016-12-27 20:00:00,2106.0,DAYTON,2016,12,27,1,0,42.8
23856,2016-12-27 21:00:00,2083.0,DAYTON,2016,12,27,1,0,44.6
23857,2016-12-27 22:00:00,2032.0,DAYTON,2016,12,27,1,0,44.6
23858,2016-12-27 23:00:00,1943.0,DAYTON,2016,12,27,1,0,42.8
23859,2016-12-28 00:00:00,1841.0,DAYTON,2016,12,28,2,0,39.2
23860,2016-12-26 01:00:00,1476.0,DAYTON,2016,12,26,0,0,50.0
23861,2016-12-26 02:00:00,1424.0,DAYTON,2016,12,26,0,0,50.0
23862,2016-12-26 03:00:00,1386.0,DAYTON,2016,12,26,0,0,50.0
23863,2016-12-26 04:00:00,1378.0,DAYTON,2016,12,26,0,0,50.0
23864,2016-12-26 05:00:00,1391.0,DAYTON,2016,12,26,0,0,50.0
23865,2016-12-26 06:00:00,1426.0,DAYTON,2016,12,26,0,0,50.0
23866,2016-12-26 07:00:00,1476.0,DAYTON,2016,12,26,0,0,51.8
23867,2016-12-26 08:00:00,1538.0,DAYTON,2016,12,26,0,0,55.4
23868,2016-12-26 09:00:00,1572.0,DAYTON,2016,12,26,0,0,55.4
23869,2016-12-26 10:00:00,1634.0,DAYTON,2016,12,26,0,0,53.6
23870,2016-12-26 11:00:00,1693.0,DAYTON,2016,12,26,0,0,55.4
23871,2016-12-26 12:00:00,1703.0,DAYTON,2016,12,26,0,0,57.2
23872,2016-12-26 13:00:00,1691.0,DAYTON,2016,12,26,0,0,59.0
23873,2016-12-26 14:00:00,1671.0,DAYTON,2016,12,26,0,0,60.8
23874,2016-12-26 15:00:00,1646.0,DAYTON,2016,12,26,0,0,60.8
23875,2016-12-26 16:00:00,1630.0,DAYTON,2016,12,26,0,0,62.6
23876,2016-12-26 17:00:00,1655.0,DAYTON,2016,12,26,0,0,64.4
23877,2016-12-26 18:00:00,1769.0,DAYTON,2016,12,26,0,0,69.8
23878,2016-12-26 19:00:00,1792.0,DAYTON,2016,12,26,0,0,69.8
23879,2016-12-26 20:00:00,1766.0,DAYTON,2016,12,26,0,0,69.8
23880,2016-12-26 21:00:00,1728.0,DAYTON,2016,12,26,0,0,71.6
23881,2016-12-26 22:00:00,1671.0,DAYTON,2016,12,26,0,0,69.8
23882,2016-12-26 23:00:00,1586.0,DAYTON,2016,12,26,0,0,69.8
23883,2016-12-27 00:00:00,1504.0,DAYTON,2016,12,27,1,0,68.0
23884,2016-12-25 01:00:00,1617.0,DAYTON,2016,12,25,6,1,41.0
23885,2016-12-25 02:00:00,1557.0,DAYTON,2016,12,25,6,1,39.2
23886,2016-12-25 03:00:00,1531.0,DAYTON,2016,12,25,6,1,39.2
23887,2016-12-25 04:00:00,1524.0,DAYTON,2016,12,25,6,1,39.2
23888,2016-12-25 05:00:00,1517.0,DAYTON,2016,12,25,6,1,39.2
23889,2016-12-25 06:00:00,1543.0,DAYTON,2016,12,25,6,1,39.2
23890,2016-12-25 07:00:00,1604.0,DAYTON,2016,12,25,6,1,39.2
23891,2016-12-25 08:00:00,1680.0,DAYTON,2016,12,25,6,1,39.2
23892,2016-12-25 09:00:00,1754.0,DAYTON,2016,12,25,6,1,39.2
23893,2016-12-25 10:00:00,1797.0,DAYTON,2016,12,25,6,1,39.2
23894,2016-12-25 11:00:00,1805.0,DAYTON,2016,12,25,6,1,39.2
23895,2016-12-25 12:00:00,1785.0,DAYTON,2016,12,25,6,1,39.2
23896,2016-12-25 13:00:00,1766.0,DAYTON,2016,12,25,6,1,39.2
23897,2016-12-25 14:00:00,1710.0,DAYTON,2016,12,25,6,1,39.2
23898,2016-12-25 15:00:00,1673.0,DAYTON,2016,12,25,6,1,41.0
23899,2016-12-25 16:00:00,1646.0,DAYTON,2016,12,25,6,1,42.8
23900,2016-12-25 17:00:00,1653.0,DAYTON,2016,12,25,6,1,42.8
23901,2016-12-25 18:00:00,1719.0,DAYTON,2016,12,25,6,1,46.4
23902,2016-12-25 19:00:00,1748.0,DAYTON,2016,12,25,6,1,46.4
23903,2016-12-25 20:00:00,1730.0,DAYTON,2016,12,25,6,1,46.4
23904,2016-12-25 21:00:00,1731.0,DAYTON,2016,12,25,6,1,50.0
23905,2016-12-25 22:00:00,1695.0,DAYTON,2016,12,25,6,1,50.0
23906,2016-12-25 23:00:00,1634.0,DAYTON,2016,12,25,6,1,50.0
23907,2016-12-26 00:00:00,1555.0,DAYTON,2016,12,26,0,0,50.0
23908,2016-12-24 01:00:00,1743.0,DAYTON,2016,12,24,5,1,37.4
23909,2016-12-24 02:00:00,1660.0,DAYTON,2016,12,24,5,1,39.2
23910,2016-12-24 03:00:00,1615.0,DAYTON,2016,12,24,5,1,39.2
23911,2016-12-24 04:00:00,1577.0,DAYTON,2016,12,24,5,1,39.2
23912,2016-12-24 05:00:00,1568.0,DAYTON,2016,12,24,5,1,39.2
23913,2016-12-24 06:00:00,1582.0,DAYTON,2016,12,24,5,1,41.0
23914,2016-12-24 07:00:00,1622.0,DAYTON,2016,12,24,5,1,42.8
23915,2016-12-24 08:00:00,1696.0,DAYTON,2016,12,24,5,1,42.8
23916,2016-12-24 09:00:00,1777.0,DAYTON,2016,12,24,5,1,44.6
23917,2016-12-24 10:00:00,1861.0,DAYTON,2016,12,24,5,1,44.6
23918,2016-12-24 11:00:00,1903.0,DAYTON,2016,12,24,5,1,44.6
23919,2016-12-24 12:00:00,1901.0,DAYTON,2016,12,24,5,1,44.6
23920,2016-12-24 13:00:00,1867.0,DAYTON,2016,12,24,5,1,44.6
23921,2016-12-24 14:00:00,1841.0,DAYTON,2016,12,24,5,1,44.6
23922,2016-12-24 15:00:00,1824.0,DAYTON,2016,12,24,5,1,44.6
23923,2016-12-24 16:00:00,1805.0,DAYTON,2016,12,24,5,1,42.8
23924,2016-12-24 17:00:00,1820.0,DAYTON,2016,12,24,5,1,44.6
23925,2016-12-24 18:00:00,1880.0,DAYTON,2016,12,24,5,1,46.4
23926,2016-12-24 19:00:00,1866.0,DAYTON,2016,12,24,5,1,50.0
23927,2016-12-24 20:00:00,1830.0,DAYTON,2016,12,24,5,1,46.4
23928,2016-12-24 21:00:00,1807.0,DAYTON,2016,12,24,5,1,48.2
23929,2016-12-24 22:00:00,1795.0,DAYTON,2016,12,24,5,1,46.4
23930,2016-12-24 23:00:00,1769.0,DAYTON,2016,12,24,5,1,44.6
23931,2016-12-25 00:00:00,1695.0,DAYTON,2016,12,25,6,1,42.8
23932,2016-12-23 01:00:00,2013.0,DAYTON,2016,12,23,4,0,33.8
23933,2016-12-23 02:00:00,1954.0,DAYTON,2016,12,23,4,0,30.2
23934,2016-12-23 03:00:00,1924.0,DAYTON,2016,12,23,4,0,28.4
23935,2016-12-23 04:00:00,1916.0,DAYTON,2016,12,23,4,0,28.4
23936,2016-12-23 05:00:00,1954.0,DAYTON,2016,12,23,4,0,28.4
23937,2016-12-23 06:00:00,2027.0,DAYTON,2016,12,23,4,0,28.4
23938,2016-12-23 07:00:00,2130.0,DAYTON,2016,12,23,4,0,28.4
23939,2016-12-23 08:00:00,2227.0,DAYTON,2016,12,23,4,0,28.4
23940,2016-12-23 09:00:00,2264.0,DAYTON,2016,12,23,4,0,28.4
23941,2016-12-23 10:00:00,2292.0,DAYTON,2016,12,23,4,0,28.4
23942,2016-12-23 11:00:00,2294.0,DAYTON,2016,12,23,4,0,28.4
23943,2016-12-23 12:00:00,2268.0,DAYTON,2016,12,23,4,0,28.4
23944,2016-12-23 13:00:00,2223.0,DAYTON,2016,12,23,4,0,28.4
23945,2016-12-23 14:00:00,2184.0,DAYTON,2016,12,23,4,0,30.2
23946,2016-12-23 15:00:00,2136.0,DAYTON,2016,12,23,4,0,30.2
23947,2016-12-23 16:00:00,2113.0,DAYTON,2016,12,23,4,0,33.8
23948,2016-12-23 17:00:00,2142.0,DAYTON,2016,12,23,4,0,33.8
23949,2016-12-23 18:00:00,2244.0,DAYTON,2016,12,23,4,0,37.4
23950,2016-12-23 19:00:00,2220.0,DAYTON,2016,12,23,4,0,39.2
23951,2016-12-23 20:00:00,2181.0,DAYTON,2016,12,23,4,0,41.0
23952,2016-12-23 21:00:00,2132.0,DAYTON,2016,12,23,4,0,41.0
23953,2016-12-23 22:00:00,2053.0,DAYTON,2016,12,23,4,0,42.8
23954,2016-12-23 23:00:00,1971.0,DAYTON,2016,12,23,4,0,39.2
23955,2016-12-24 00:00:00,1863.0,DAYTON,2016,12,24,5,1,37.4
23956,2016-12-22 01:00:00,2025.0,DAYTON,2016,12,22,3,0,33.8
23957,2016-12-22 02:00:00,1963.0,DAYTON,2016,12,22,3,0,33.8
23958,2016-12-22 03:00:00,1916.0,DAYTON,2016,12,22,3,0,35.6
23959,2016-12-22 04:00:00,1918.0,DAYTON,2016,12,22,3,0,35.6
23960,2016-12-22 05:00:00,1947.0,DAYTON,2016,12,22,3,0,35.6
23961,2016-12-22 06:00:00,2065.0,DAYTON,2016,12,22,3,0,35.6
23962,2016-12-22 07:00:00,2221.0,DAYTON,2016,12,22,3,0,35.6
23963,2016-12-22 08:00:00,2350.0,DAYTON,2016,12,22,3,0,35.6
23964,2016-12-22 09:00:00,2386.0,DAYTON,2016,12,22,3,0,35.6
23965,2016-12-22 10:00:00,2405.0,DAYTON,2016,12,22,3,0,33.8
23966,2016-12-22 11:00:00,2417.0,DAYTON,2016,12,22,3,0,33.8
23967,2016-12-22 12:00:00,2379.0,DAYTON,2016,12,22,3,0,33.8
23968,2016-12-22 13:00:00,2349.0,DAYTON,2016,12,22,3,0,33.8
23969,2016-12-22 14:00:00,2315.0,DAYTON,2016,12,22,3,0,35.6
23970,2016-12-22 15:00:00,2255.0,DAYTON,2016,12,22,3,0,33.8
23971,2016-12-22 16:00:00,2217.0,DAYTON,2016,12,22,3,0,35.6
23972,2016-12-22 17:00:00,2214.0,DAYTON,2016,12,22,3,0,39.2
23973,2016-12-22 18:00:00,2322.0,DAYTON,2016,12,22,3,0,39.2
23974,2016-12-22 19:00:00,2395.0,DAYTON,2016,12,22,3,0,41.0
23975,2016-12-22 20:00:00,2382.0,DAYTON,2016,12,22,3,0,39.2
23976,2016-12-22 21:00:00,2373.0,DAYTON,2016,12,22,3,0,42.8
23977,2016-12-22 22:00:00,2314.0,DAYTON,2016,12,22,3,0,42.8
23978,2016-12-22 23:00:00,2222.0,DAYTON,2016,12,22,3,0,39.2
23979,2016-12-23 00:00:00,2097.0,DAYTON,2016,12,23,4,0,35.6
23980,2016-12-21 01:00:00,2122.0,DAYTON,2016,12,21,2,0,33.8
23981,2016-12-21 02:00:00,2069.0,DAYTON,2016,12,21,2,0,32.0
23982,2016-12-21 03:00:00,2050.0,DAYTON,2016,12,21,2,0,30.2
23983,2016-12-21 04:00:00,2057.0,DAYTON,2016,12,21,2,0,30.2
23984,2016-12-21 05:00:00,2103.0,DAYTON,2016,12,21,2,0,28.4
23985,2016-12-21 06:00:00,2215.0,DAYTON,2016,12,21,2,0,28.4
23986,2016-12-21 07:00:00,2390.0,DAYTON,2016,12,21,2,0,26.6
23987,2016-12-21 08:00:00,2516.0,DAYTON,2016,12,21,2,0,26.6
23988,2016-12-21 09:00:00,2517.0,DAYTON,2016,12,21,2,0,24.8
23989,2016-12-21 10:00:00,2433.0,DAYTON,2016,12,21,2,0,24.8
23990,2016-12-21 11:00:00,2503.0,DAYTON,2016,12,21,2,0,24.8
23991,2016-12-21 12:00:00,2422.0,DAYTON,2016,12,21,2,0,24.8
23992,2016-12-21 13:00:00,2377.0,DAYTON,2016,12,21,2,0,26.6
23993,2016-12-21 14:00:00,2368.0,DAYTON,2016,12,21,2,0,26.6
23994,2016-12-21 15:00:00,2326.0,DAYTON,2016,12,21,2,0,28.4
23995,2016-12-21 16:00:00,2271.0,DAYTON,2016,12,21,2,0,30.2
23996,2016-12-21 17:00:00,2277.0,DAYTON,2016,12,21,2,0,33.8
23997,2016-12-21 18:00:00,2393.0,DAYTON,2016,12,21,2,0,37.4
23998,2016-12-21 19:00:00,2465.0,DAYTON,2016,12,21,2,0,41.0
23999,2016-12-21 20:00:00,2450.0,DAYTON,2016,12,21,2,0,42.8
24000,2016-12-21 21:00:00,2408.0,DAYTON,2016,12,21,2,0,41.0
24001,2016-12-21 22:00:00,2352.0,DAYTON,2016,12,21,2,0,39.2
24002,2016-12-21 23:00:00,2230.0,DAYTON,2016,12,21,2,0,39.2
24003,2016-12-22 00:00:00,2114.0,DAYTON,2016,12,22,3,0,35.6
24004,2016-12-20 01:00:00,2359.0,DAYTON,2016,12,20,1,0,19.4
24005,2016-12-20 02:00:00,2314.0,DAYTON,2016,12,20,1,0,17.6
24006,2016-12-20 03:00:00,2288.0,DAYTON,2016,12,20,1,0,17.6
24007,2016-12-20 04:00:00,2279.0,DAYTON,2016,12,20,1,0,17.6
24008,2016-12-20 05:00:00,2326.0,DAYTON,2016,12,20,1,0,17.6
24009,2016-12-20 06:00:00,2444.0,DAYTON,2016,12,20,1,0,15.8
24010,2016-12-20 07:00:00,2624.0,DAYTON,2016,12,20,1,0,15.8
24011,2016-12-20 08:00:00,2733.0,DAYTON,2016,12,20,1,0,15.8
24012,2016-12-20 09:00:00,2714.0,DAYTON,2016,12,20,1,0,15.8
24013,2016-12-20 10:00:00,2655.0,DAYTON,2016,12,20,1,0,17.6
24014,2016-12-20 11:00:00,2593.0,DAYTON,2016,12,20,1,0,17.6
24015,2016-12-20 12:00:00,2535.0,DAYTON,2016,12,20,1,0,17.6
24016,2016-12-20 13:00:00,2479.0,DAYTON,2016,12,20,1,0,17.6
24017,2016-12-20 14:00:00,2419.0,DAYTON,2016,12,20,1,0,19.4
24018,2016-12-20 15:00:00,2385.0,DAYTON,2016,12,20,1,0,24.8
24019,2016-12-20 16:00:00,2365.0,DAYTON,2016,12,20,1,0,30.2
24020,2016-12-20 17:00:00,2386.0,DAYTON,2016,12,20,1,0,30.2
24021,2016-12-20 18:00:00,2525.0,DAYTON,2016,12,20,1,0,35.6
24022,2016-12-20 19:00:00,2571.0,DAYTON,2016,12,20,1,0,37.4
24023,2016-12-20 20:00:00,2548.0,DAYTON,2016,12,20,1,0,39.2
24024,2016-12-20 21:00:00,2513.0,DAYTON,2016,12,20,1,0,39.2
24025,2016-12-20 22:00:00,2444.0,DAYTON,2016,12,20,1,0,39.2
24026,2016-12-20 23:00:00,2334.0,DAYTON,2016,12,20,1,0,37.4
24027,2016-12-21 00:00:00,2209.0,DAYTON,2016,12,21,2,0,33.8
24028,2016-12-19 02:00:00,2145.0,DAYTON,2016,12,19,0,0,21.2
24029,2016-12-19 03:00:00,2147.0,DAYTON,2016,12,19,0,0,21.2
24030,2016-12-19 04:00:00,2164.0,DAYTON,2016,12,19,0,0,21.2
24031,2016-12-19 05:00:00,2224.0,DAYTON,2016,12,19,0,0,19.4
24032,2016-12-19 05:00:00,2224.0,DAYTON,2016,12,19,0,0,19.4
24033,2016-12-19 06:00:00,2358.0,DAYTON,2016,12,19,0,0,19.4
24034,2016-12-19 06:00:00,2358.0,DAYTON,2016,12,19,0,0,19.4
24035,2016-12-19 07:00:00,2555.0,DAYTON,2016,12,19,0,0,19.4
24036,2016-12-19 08:00:00,2712.0,DAYTON,2016,12,19,0,0,19.4
24037,2016-12-19 09:00:00,2728.0,DAYTON,2016,12,19,0,0,19.4
24038,2016-12-19 10:00:00,2715.0,DAYTON,2016,12,19,0,0,19.4
24039,2016-12-19 11:00:00,2704.0,DAYTON,2016,12,19,0,0,17.6
24040,2016-12-19 12:00:00,2654.0,DAYTON,2016,12,19,0,0,17.6
24041,2016-12-19 13:00:00,2600.0,DAYTON,2016,12,19,0,0,10.4
24042,2016-12-19 14:00:00,2549.0,DAYTON,2016,12,19,0,0,12.2
24043,2016-12-19 15:00:00,2521.0,DAYTON,2016,12,19,0,0,12.2
24044,2016-12-19 16:00:00,2483.0,DAYTON,2016,12,19,0,0,21.2
24045,2016-12-19 17:00:00,2506.0,DAYTON,2016,12,19,0,0,24.8
24046,2016-12-19 18:00:00,2656.0,DAYTON,2016,12,19,0,0,24.8
24047,2016-12-19 19:00:00,2743.0,DAYTON,2016,12,19,0,0,26.6
24048,2016-12-19 20:00:00,2747.0,DAYTON,2016,12,19,0,0,26.6
24049,2016-12-19 21:00:00,2721.0,DAYTON,2016,12,19,0,0,24.8
24050,2016-12-19 22:00:00,2657.0,DAYTON,2016,12,19,0,0,24.8
24051,2016-12-19 23:00:00,2546.0,DAYTON,2016,12,19,0,0,21.2
24052,2016-12-20 00:00:00,2434.0,DAYTON,2016,12,20,1,0,19.4
24053,2016-12-18 01:00:00,1807.0,DAYTON,2016,12,18,6,1,46.4
24054,2016-12-18 02:00:00,1763.0,DAYTON,2016,12,18,6,1,44.6
24055,2016-12-18 03:00:00,1745.0,DAYTON,2016,12,18,6,1,37.4
24056,2016-12-18 04:00:00,1745.0,DAYTON,2016,12,18,6,1,39.2
24057,2016-12-18 05:00:00,1753.0,DAYTON,2016,12,18,6,1,35.6
24058,2016-12-18 06:00:00,1817.0,DAYTON,2016,12,18,6,1,35.6
24059,2016-12-18 07:00:00,1897.0,DAYTON,2016,12,18,6,1,35.6
24060,2016-12-18 08:00:00,2003.0,DAYTON,2016,12,18,6,1,33.8
24061,2016-12-18 09:00:00,2086.0,DAYTON,2016,12,18,6,1,33.8
24062,2016-12-18 10:00:00,2172.0,DAYTON,2016,12,18,6,1,32.0
24063,2016-12-18 11:00:00,2218.0,DAYTON,2016,12,18,6,1,30.2
24064,2016-12-18 12:00:00,2232.0,DAYTON,2016,12,18,6,1,26.6
24065,2016-12-18 13:00:00,2236.0,DAYTON,2016,12,18,6,1,24.8
24066,2016-12-18 14:00:00,2222.0,DAYTON,2016,12,18,6,1,26.6
24067,2016-12-18 16:00:00,2201.0,DAYTON,2016,12,18,6,1,24.8
24068,2016-12-18 17:00:00,2254.0,DAYTON,2016,12,18,6,1,24.8
24069,2016-12-18 18:00:00,2387.0,DAYTON,2016,12,18,6,1,24.8
24070,2016-12-18 20:00:00,2436.0,DAYTON,2016,12,18,6,1,24.8
